sourcetitle-abbrev,citation_title,language,category,year
Express Polym. Lett.,mechanical/electrical property strain sensibility epoxidized natural rubber nanocomposite filled carbon nanotube: effect sodium alginate surfactant latex technology process,eng,Nanotechnology,2023
Express Polym. Lett.,mechanical/electrical property strain sensibility epoxidized natural rubber nanocomposite filled carbon nanotube: effect sodium alginate surfactant latex technology process,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Lakes Reserv.Sci. Policy. Manag. Sustain. Use,"intraspecific morphological variation vulnerable loach, lepidocephalichthys annandalei (cypriniformes: cobitidae) inland waterbodies southwestern bangladesh",eng,EcologyandConservation,2023
"IEEE Int. Conf. Electron. Commun., Internet Things Big Data, ICEIB","analyzing suicide contributing factor thailand using classification logistic regression, decision tree support vector machine",eng,MedicalResearch,2023
"IEEE Int. Conf. Electron. Commun., Internet Things Big Data, ICEIB","analyzing suicide contributing factor thailand using classification logistic regression, decision tree support vector machine",eng,HealthandWellness,2023
"IEEE Int. Conf. Electron. Commun., Internet Things Big Data, ICEIB","analyzing suicide contributing factor thailand using classification logistic regression, decision tree support vector machine",eng,EducationandSocialSciences,2023
J Mater Sci,colorimetric sensor poly(acrylic acid) poly(4-styrenesulfonic acid) using polydiacetylene/zinc(ii)/zinc oxide nanocomposites,eng,MaterialsScience,2023
J Mater Sci,colorimetric sensor poly(acrylic acid) poly(4-styrenesulfonic acid) using polydiacetylene/zinc(ii)/zinc oxide nanocomposites,eng,Nanotechnology,2023
J Mater Sci,colorimetric sensor poly(acrylic acid) poly(4-styrenesulfonic acid) using polydiacetylene/zinc(ii)/zinc oxide nanocomposites,eng,ChemicalEngineering,2023
Appl. Environ. Res.,life cycle assessment plastic resin: case study petrochemical industry thailand production hdpe resin,eng,EnvironmentalScience,2023
Appl. Environ. Res.,life cycle assessment plastic resin: case study petrochemical industry thailand production hdpe resin,eng,ChemicalEngineering,2023
Appl. Environ. Res.,life cycle assessment plastic resin: case study petrochemical industry thailand production hdpe resin,eng,RenewableEnergy,2023
Appl. Environ. Res.,life cycle assessment plastic resin: case study petrochemical industry thailand production hdpe resin,eng,HealthandWellness,2023
Appl. Environ. Res.,life cycle assessment plastic resin: case study petrochemical industry thailand production hdpe resin,eng,EnvironmentalPolicyandGovernance,2023
Appl. Environ. Res.,life cycle assessment plastic resin: case study petrochemical industry thailand production hdpe resin,eng,MaterialsScience,2023
Hum. Resour. Dev. Rev.,serious leisure human resource development intervention,eng,EducationandSocialSciences,2023
Hum. Resour. Dev. Rev.,serious leisure human resource development intervention,eng,HealthandWellness,2023
PLoS ONE,"streptomyces antimicrobicus sp. nov., novel clay soil-derived actinobacterium producing antimicrobial drug-resistant bacteria",eng,"Biotechnology,BioengineeringandLifeSciences",2023
PLoS ONE,"streptomyces antimicrobicus sp. nov., novel clay soil-derived actinobacterium producing antimicrobial drug-resistant bacteria",eng,MedicalResearch,2023
Sci. Rep.,sizing functionalizing polylactide (pla) resin synthesis pla-based polyurethane use biomedical application,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Sci. Rep.,sizing functionalizing polylactide (pla) resin synthesis pla-based polyurethane use biomedical application,eng,MaterialsScience,2023
Sci. Rep.,sizing functionalizing polylactide (pla) resin synthesis pla-based polyurethane use biomedical application,eng,MedicalResearch,2023
Sci. Rep.,sizing functionalizing polylactide (pla) resin synthesis pla-based polyurethane use biomedical application,eng,ChemicalEngineering,2023
Ageing Int.,education geriatric depression vietnam: investigating gender difference using path analysis,eng,EducationandSocialSciences,2023
Ageing Int.,education geriatric depression vietnam: investigating gender difference using path analysis,eng,HealthandWellness,2023
Ageing Int.,education geriatric depression vietnam: investigating gender difference using path analysis,eng,EnvironmentalScience,2023
Bioresour. Technol.,enhanced biovalorization palm biomass waste biodiesel feedstock integrated solid-state submerged fermentation fungal co-cultures,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Bioresour. Technol.,enhanced biovalorization palm biomass waste biodiesel feedstock integrated solid-state submerged fermentation fungal co-cultures,eng,AgricultureandFoodScience,2023
Bioresour. Technol.,enhanced biovalorization palm biomass waste biodiesel feedstock integrated solid-state submerged fermentation fungal co-cultures,eng,EnvironmentalScience,2023
Dry. Technol.,simple method eliminate drying collapse liquid-filled porous palm wood,eng,MaterialsScience,2023
Dry. Technol.,simple method eliminate drying collapse liquid-filled porous palm wood,eng,AgricultureandFoodScience,2023
Dry. Technol.,simple method eliminate drying collapse liquid-filled porous palm wood,eng,EnvironmentalScience,2023
Dry. Technol.,simple method eliminate drying collapse liquid-filled porous palm wood,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Int. J. Energy Econ. Policy,thailand energy scenarios: pathway towards carbon neutrality 2050,eng,RenewableEnergy,2023
Int. J. Energy Econ. Policy,thailand energy scenarios: pathway towards carbon neutrality 2050,eng,EnvironmentalScience,2023
Int. J. Energy Econ. Policy,thailand energy scenarios: pathway towards carbon neutrality 2050,eng,EnvironmentalPolicyandGovernance,2023
Int. J. Energy Econ. Policy,thailand energy scenarios: pathway towards carbon neutrality 2050,eng,HealthandWellness,2023
Int. J. Energy Econ. Policy,thailand energy scenarios: pathway towards carbon neutrality 2050,eng,ChemicalEngineering,2023
Appl. Microbiol. Biotechnol.,energy- evolution-based design inulosucrase enhanced thermostability inulin production,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Appl. Microbiol. Biotechnol.,energy- evolution-based design inulosucrase enhanced thermostability inulin production,eng,ComputationalTechnologies,2023
Appl. Microbiol. Biotechnol.,energy- evolution-based design inulosucrase enhanced thermostability inulin production,eng,MaterialsScience,2023
Appl. Microbiol. Biotechnol.,energy- evolution-based design inulosucrase enhanced thermostability inulin production,eng,HealthandWellness,2023
Biotechnol. Rep.,development sars-cov-2 neutralizing antibody detection assay using recombinant plant-produced protein,eng,MedicalResearch,2023
Biotechnol. Rep.,development sars-cov-2 neutralizing antibody detection assay using recombinant plant-produced protein,eng,"Biotechnology,BioengineeringandLifeSciences",2023
ACS Appl. Polymer Mat.,micellar nanoreactors amphiphilic copolymer thia-michael addition water,eng,Nanotechnology,2023
ACS Appl. Polymer Mat.,micellar nanoreactors amphiphilic copolymer thia-michael addition water,eng,ChemicalEngineering,2023
ACS Appl. Polymer Mat.,micellar nanoreactors amphiphilic copolymer thia-michael addition water,eng,MaterialsScience,2023
BMJ Open Respir. Res.,routine spirometry impact clinical decision patient-related outcome measure child seen respiratory clinics: open-label randomised controlled trial,eng,MedicalResearch,2023
BMJ Open Respir. Res.,routine spirometry impact clinical decision patient-related outcome measure child seen respiratory clinics: open-label randomised controlled trial,eng,HealthandWellness,2023
Kidney360,multiple painless mass peritoneal dialysis patient,eng,MedicalResearch,2023
Kidney360,multiple painless mass peritoneal dialysis patient,eng,HealthandWellness,2023
Kidney360,multiple painless mass peritoneal dialysis patient,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Sci. Rep.,cold atmospheric microwave plasma (camp) stimulates dermal papilla cell proliferation inducing β-catenin signaling,eng,MedicalResearch,2023
Sci. Rep.,cold atmospheric microwave plasma (camp) stimulates dermal papilla cell proliferation inducing β-catenin signaling,eng,HealthandWellness,2023
Sci. Rep.,cold atmospheric microwave plasma (camp) stimulates dermal papilla cell proliferation inducing β-catenin signaling,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Int. J. Process Manage. Benchmarking,multi-criteria decision making project portfolio management transport infrastructure investment thailand,eng,EducationandSocialSciences,2023
Int. J. Process Manage. Benchmarking,multi-criteria decision making project portfolio management transport infrastructure investment thailand,eng,EnvironmentalPolicyandGovernance,2023
Int. J. Process Manage. Benchmarking,multi-criteria decision making project portfolio management transport infrastructure investment thailand,eng,ComputationalTechnologies,2023
J. Ophthalmic Vis. Res.,incidence risk factor retinopathy prematurity rural tertiary hospital thailand,eng,MedicalResearch,2023
J. Ophthalmic Vis. Res.,incidence risk factor retinopathy prematurity rural tertiary hospital thailand,eng,HealthandWellness,2023
Polym. Adv. Technol.,structure mechanical property natural rubber vulcanized various zinc oxide nanoparticles,eng,MaterialsScience,2023
Polym. Adv. Technol.,structure mechanical property natural rubber vulcanized various zinc oxide nanoparticles,eng,ChemicalEngineering,2023
Polym. Adv. Technol.,structure mechanical property natural rubber vulcanized various zinc oxide nanoparticles,eng,Nanotechnology,2023
Bull. Aust. Math. Soc.,sum value ideal class zeta-function nontrivial zero riemann zeta-function,eng,Physics,2023
Cellulose,theranostic contact lens based cellulose nanofibrils/levofloxacin nanocomposite ocular bacterial infection,eng,MedicalResearch,2023
Cellulose,theranostic contact lens based cellulose nanofibrils/levofloxacin nanocomposite ocular bacterial infection,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Cellulose,theranostic contact lens based cellulose nanofibrils/levofloxacin nanocomposite ocular bacterial infection,eng,Nanotechnology,2023
Mar. Pollut. Bull.,green dispersants oil spill response: comprehensive review recent advance,eng,RenewableEnergy,2023
Mar. Pollut. Bull.,green dispersants oil spill response: comprehensive review recent advance,eng,EnvironmentalScience,2023
Mar. Pollut. Bull.,green dispersants oil spill response: comprehensive review recent advance,eng,ChemicalEngineering,2023
Mar. Pollut. Bull.,green dispersants oil spill response: comprehensive review recent advance,eng,EcologyandConservation,2023
Mar. Pollut. Bull.,green dispersants oil spill response: comprehensive review recent advance,eng,"Biotechnology,BioengineeringandLifeSciences",2023
ZooKeys,"review pill millipede genus hyperglomeris silvestri, 1917 (diplopoda, glomerida, glomeridae) description two new specie lao",eng,EcologyandConservation,2023
ZooKeys,"review pill millipede genus hyperglomeris silvestri, 1917 (diplopoda, glomerida, glomeridae) description two new specie lao",eng,"Biotechnology,BioengineeringandLifeSciences",2023
Mater Chem Phys,segregation behavior nonmetallic impurity grain boundary austenitic steel,eng,MaterialsScience,2023
Mater Chem Phys,segregation behavior nonmetallic impurity grain boundary austenitic steel,eng,ChemicalEngineering,2023
Mater Chem Phys,segregation behavior nonmetallic impurity grain boundary austenitic steel,eng,Physics,2023
J. Clean. Prod.,sustainability indicator achieve circular economy: case study renewable energy plastic waste recycling corporate social responsibility (csr) project thailand,eng,RenewableEnergy,2023
J. Clean. Prod.,sustainability indicator achieve circular economy: case study renewable energy plastic waste recycling corporate social responsibility (csr) project thailand,eng,EnvironmentalScience,2023
J. Clean. Prod.,sustainability indicator achieve circular economy: case study renewable energy plastic waste recycling corporate social responsibility (csr) project thailand,eng,EnvironmentalPolicyandGovernance,2023
J. Clean. Prod.,sustainability indicator achieve circular economy: case study renewable energy plastic waste recycling corporate social responsibility (csr) project thailand,eng,AgricultureandFoodScience,2023
Biotechnol. Bioeng.,transgenic modification silkworm mean obtain therapeutic biomolecules protein fiber exceptional property,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Biotechnol. Bioeng.,transgenic modification silkworm mean obtain therapeutic biomolecules protein fiber exceptional property,eng,MedicalResearch,2023
Biotechnol. Bioeng.,transgenic modification silkworm mean obtain therapeutic biomolecules protein fiber exceptional property,eng,MaterialsScience,2023
Hong Kong Physiother. J.,seventh cervical vertebra appropriate landmark thoracic kyphosis measure using distance wall,eng,MedicalResearch,2023
Hong Kong Physiother. J.,seventh cervical vertebra appropriate landmark thoracic kyphosis measure using distance wall,eng,HealthandWellness,2023
Clin. Endosc.,cell block created pancreatic duct lavage another jigsaw puzzle diagnose early pancreatic ductal adenocarcinoma,eng,MedicalResearch,2023
Clin. Endosc.,cell block created pancreatic duct lavage another jigsaw puzzle diagnose early pancreatic ductal adenocarcinoma,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Can. J. Anesth.,autoresuscitation circulatory arrest: updated systematic reviewautoréanimation après un arrêt circulatoire : une revue systématique mise à jour,fre,MedicalResearch,2023
Can. J. Anesth.,autoresuscitation circulatory arrest: updated systematic reviewautoréanimation après un arrêt circulatoire : une revue systématique mise à jour,fre,HealthandWellness,2023
J. Arthroplasty,comparison analgesic efficacy ipack (interspace popliteal artery capsule posterior knee) genicular nerve block used combination continuous adductor canal block total knee arthroplasty: randomized clinical trial,eng,MedicalResearch,2023
J. Arthroplasty,comparison analgesic efficacy ipack (interspace popliteal artery capsule posterior knee) genicular nerve block used combination continuous adductor canal block total knee arthroplasty: randomized clinical trial,eng,HealthandWellness,2023
Life Sci.,camsap3 negatively regulates lung cancer cell invasion angiogenesis nucleolin/hif-1α mrna complex stabilization,eng,MedicalResearch,2023
Life Sci.,camsap3 negatively regulates lung cancer cell invasion angiogenesis nucleolin/hif-1α mrna complex stabilization,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Life Sci.,camsap3 negatively regulates lung cancer cell invasion angiogenesis nucleolin/hif-1α mrna complex stabilization,eng,HealthandWellness,2023
Sports Med. - Open,effect platelet-rich plasma tear size reduction partial-thickness tear supraspinatus tendon compared corticosteroid injection,eng,MedicalResearch,2023
Sports Med. - Open,effect platelet-rich plasma tear size reduction partial-thickness tear supraspinatus tendon compared corticosteroid injection,eng,HealthandWellness,2023
Sports Med. - Open,effect platelet-rich plasma tear size reduction partial-thickness tear supraspinatus tendon compared corticosteroid injection,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Asian Pac. Isl. Nurs. J.,association sociodemographic variable unhealthy behavior limitation activity daily living among thai older adults: cross-sectional study projected trend next 20 year,eng,HealthandWellness,2023
Asian Pac. Isl. Nurs. J.,association sociodemographic variable unhealthy behavior limitation activity daily living among thai older adults: cross-sectional study projected trend next 20 year,eng,EducationandSocialSciences,2023
Mater. Res. Innov.,barium sulphate–amorphous cellulose composite innovative x-ray shielding substrate,eng,MaterialsScience,2023
Mater. Res. Innov.,barium sulphate–amorphous cellulose composite innovative x-ray shielding substrate,eng,ChemicalEngineering,2023
Mater. Res. Innov.,barium sulphate–amorphous cellulose composite innovative x-ray shielding substrate,eng,HealthandWellness,2023
Front. Psychol.,"relationship transmission misinformation, covid-19 stress satisfaction life among adult",eng,EducationandSocialSciences,2023
Front. Psychol.,"relationship transmission misinformation, covid-19 stress satisfaction life among adult",eng,HealthandWellness,2023
J. Manage. Stud.,identity conflict amidst environmental change: ethnography korean buddhist temple,eng,EnvironmentalScience,2023
J. Manage. Stud.,identity conflict amidst environmental change: ethnography korean buddhist temple,eng,EducationandSocialSciences,2023
J. Manage. Stud.,identity conflict amidst environmental change: ethnography korean buddhist temple,eng,EcologyandConservation,2023
Appl. Math. Comput.,discrete-time risk model surplus-dependent premium correction,eng,MedicalResearch,2023
Appl. Math. Comput.,discrete-time risk model surplus-dependent premium correction,eng,ChemicalEngineering,2023
Appl. Math. Comput.,discrete-time risk model surplus-dependent premium correction,eng,ComputationalTechnologies,2023
World Neurosurg.,lumbar sympathetic chain tract mobility oblique lumbar interbody fusion approach: cadaveric study,eng,MedicalResearch,2023
ChemCatChem,enhancing hydrodeoxygenation isomerization using nanoparticles decorated ni/sapo-11 catalyst direct production low-cold flow diesel triglyceride,eng,ChemicalEngineering,2023
ChemCatChem,enhancing hydrodeoxygenation isomerization using nanoparticles decorated ni/sapo-11 catalyst direct production low-cold flow diesel triglyceride,eng,MaterialsScience,2023
ChemCatChem,enhancing hydrodeoxygenation isomerization using nanoparticles decorated ni/sapo-11 catalyst direct production low-cold flow diesel triglyceride,eng,"Biotechnology,BioengineeringandLifeSciences",2023
ChemCatChem,enhancing hydrodeoxygenation isomerization using nanoparticles decorated ni/sapo-11 catalyst direct production low-cold flow diesel triglyceride,eng,RenewableEnergy,2023
ChemCatChem,enhancing hydrodeoxygenation isomerization using nanoparticles decorated ni/sapo-11 catalyst direct production low-cold flow diesel triglyceride,eng,FoodScience,2023
Gait Posture,reliability minimal detectable change nonlinear analysis measure postural control older adult mild cognitive impairment,eng,MedicalResearch,2023
Gait Posture,reliability minimal detectable change nonlinear analysis measure postural control older adult mild cognitive impairment,eng,HealthandWellness,2023
Crit. Care Med.,"role cell cycle arrest biomarkers predicting acute kidney injury critically ill covid-19 patients: multicenter, observational study",eng,MedicalResearch,2023
Crit. Care Med.,"role cell cycle arrest biomarkers predicting acute kidney injury critically ill covid-19 patients: multicenter, observational study",eng,HealthandWellness,2023
Int. J. Sociol.,youth political participation thailand: social historical overview,eng,EducationandSocialSciences,2023
Int. J. Sociol.,youth political participation thailand: social historical overview,eng,EnvironmentalPolicyandGovernance,2023
Model. Earth Syst. Environ.,stability analysis multiple unsupported excavation cohesive-frictional soil using finite element limit analysis (fela) artificial neural network (ann),eng,ComputationalTechnologies,2023
Model. Earth Syst. Environ.,stability analysis multiple unsupported excavation cohesive-frictional soil using finite element limit analysis (fela) artificial neural network (ann),eng,MaterialsScience,2023
Model. Earth Syst. Environ.,stability analysis multiple unsupported excavation cohesive-frictional soil using finite element limit analysis (fela) artificial neural network (ann),eng,Engineering,2023
Sci. Rep.,toxic ag+ detection based au@ag core shell nanostructure formation using tannic acid assisted synthesis pullulan stabilized gold nanoparticles,eng,Nanotechnology,2023
Sci. Rep.,toxic ag+ detection based au@ag core shell nanostructure formation using tannic acid assisted synthesis pullulan stabilized gold nanoparticles,eng,EnvironmentalScience,2023
Sci. Rep.,toxic ag+ detection based au@ag core shell nanostructure formation using tannic acid assisted synthesis pullulan stabilized gold nanoparticles,eng,ChemicalEngineering,2023
Sci. Rep.,toxic ag+ detection based au@ag core shell nanostructure formation using tannic acid assisted synthesis pullulan stabilized gold nanoparticles,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Sci. Rep.,toxic ag+ detection based au@ag core shell nanostructure formation using tannic acid assisted synthesis pullulan stabilized gold nanoparticles,eng,Physics,2023
Int. J. Gastron. Food Sci.,volatile profile aroma-active component northern thai fermented soybean (thua nao) produced controlled uncontrolled fermentation,eng,HealthandWellness,2023
Int. J. Gastron. Food Sci.,volatile profile aroma-active component northern thai fermented soybean (thua nao) produced controlled uncontrolled fermentation,eng,AgricultureandFoodScience,2023
Int. J. Gastron. Food Sci.,volatile profile aroma-active component northern thai fermented soybean (thua nao) produced controlled uncontrolled fermentation,eng,EnvironmentalScience,2023
Int. J. Gastron. Food Sci.,volatile profile aroma-active component northern thai fermented soybean (thua nao) produced controlled uncontrolled fermentation,eng,RenewableEnergy,2023
Sensors,learning-based rate control high efficiency video coding,eng,ComputationalTechnologies,2023
Int. J. Gynecol. Obstet.,expert consensus improving iron deficiency anemia management obstetrics gynecology asia,eng,MedicalResearch,2023
Int. J. Gynecol. Obstet.,expert consensus improving iron deficiency anemia management obstetrics gynecology asia,eng,HealthandWellness,2023
J. Radiother. Pract.,investigation field output factor using iaea-aapm trs-483 code practice recommendation monte carlo simulation 6 mv photon beam,eng,MedicalResearch,2023
J. Radiother. Pract.,investigation field output factor using iaea-aapm trs-483 code practice recommendation monte carlo simulation 6 mv photon beam,eng,ComputationalTechnologies,2023
J. Radiother. Pract.,investigation field output factor using iaea-aapm trs-483 code practice recommendation monte carlo simulation 6 mv photon beam,eng,ChemicalEngineering,2023
J. Radiother. Pract.,investigation field output factor using iaea-aapm trs-483 code practice recommendation monte carlo simulation 6 mv photon beam,eng,Physics,2023
Eur J Oper Res,routing offshore wind farms: multi-period location maintenance problem joint use service operation vessel safe transfer boat,eng,RenewableEnergy,2023
Eur J Oper Res,routing offshore wind farms: multi-period location maintenance problem joint use service operation vessel safe transfer boat,eng,EnvironmentalScience,2023
Eur J Oper Res,routing offshore wind farms: multi-period location maintenance problem joint use service operation vessel safe transfer boat,eng,ComputationalTechnologies,2023
Chem. Biodiversity,"antioxidant, anti-skin-aging, anti-inflammatory, anti-acetylcholinesterase activity rourea oligophlebia extract",eng,MedicalResearch,2023
Chem. Biodiversity,"antioxidant, anti-skin-aging, anti-inflammatory, anti-acetylcholinesterase activity rourea oligophlebia extract",eng,"Biotechnology,BioengineeringandLifeSciences",2023
Chem. Biodiversity,"antioxidant, anti-skin-aging, anti-inflammatory, anti-acetylcholinesterase activity rourea oligophlebia extract",eng,HealthandWellness,2023
J. Infect. Dis.,association cytomegalovirus infection tuberculosis disease: systematic review meta-analysis epidemiological study,eng,MedicalResearch,2023
J. Infect. Dis.,association cytomegalovirus infection tuberculosis disease: systematic review meta-analysis epidemiological study,eng,HealthandWellness,2023
J. Infect. Dis.,association cytomegalovirus infection tuberculosis disease: systematic review meta-analysis epidemiological study,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Oral Dis.,periostin-integrin interaction regulates force-induced tgf-β1 α-sma expression hpdlscs,eng,MedicalResearch,2023
Oral Dis.,periostin-integrin interaction regulates force-induced tgf-β1 α-sma expression hpdlscs,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Agric. Nat. Resour.,investigation biological activity identification culturable insect-derived streptomyces strain cossus chloratus,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Agric. Nat. Resour.,investigation biological activity identification culturable insect-derived streptomyces strain cossus chloratus,eng,MedicalResearch,2023
Agric. Nat. Resour.,investigation biological activity identification culturable insect-derived streptomyces strain cossus chloratus,eng,AgricultureandFoodScience,2023
J. Fish Dis.,genomics-driven prophylactic measure increase streptococcosis resistance tilapia,eng,"Biotechnology,BioengineeringandLifeSciences",2023
J. Fish Dis.,genomics-driven prophylactic measure increase streptococcosis resistance tilapia,eng,AgricultureandFoodScience,2023
J. Fish Dis.,genomics-driven prophylactic measure increase streptococcosis resistance tilapia,eng,MedicalResearch,2023
Front. Vet. Sci.,gut microbial shift synbiotic combination pediococcus acidilactici lactulose weaned piglet challenged shiga toxin-producing escherichia coli,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Front. Vet. Sci.,gut microbial shift synbiotic combination pediococcus acidilactici lactulose weaned piglet challenged shiga toxin-producing escherichia coli,eng,AgricultureandFoodScience,2023
Front. Vet. Sci.,gut microbial shift synbiotic combination pediococcus acidilactici lactulose weaned piglet challenged shiga toxin-producing escherichia coli,eng,HealthandWellness,2023
Vet. World,ultrasonographic kidney length-to-abdominal aortic diameter diagnosis feline chronic kidney disease: preliminary study,eng,MedicalResearch,2023
Vet. World,ultrasonographic kidney length-to-abdominal aortic diameter diagnosis feline chronic kidney disease: preliminary study,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Foot,duration diabetic foot ulcer independent risk factor developing diabetic foot osteomyelitis?,eng,MedicalResearch,2023
Foot,duration diabetic foot ulcer independent risk factor developing diabetic foot osteomyelitis?,eng,HealthandWellness,2023
Progr. Biomed. Opt. Imaging Proc. SPIE,dense search challenge phantom fabricated pixel-based 3d printing precise detectability assessment,eng,ComputationalTechnologies,2023
Progr. Biomed. Opt. Imaging Proc. SPIE,dense search challenge phantom fabricated pixel-based 3d printing precise detectability assessment,eng,MaterialsScience,2023
Progr. Biomed. Opt. Imaging Proc. SPIE,dense search challenge phantom fabricated pixel-based 3d printing precise detectability assessment,eng,MedicalResearch,2023
Blood Purif.,extracorporeal plasma filtration column specific binding dengue virion,eng,MedicalResearch,2023
Blood Purif.,extracorporeal plasma filtration column specific binding dengue virion,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Blood Purif.,extracorporeal plasma filtration column specific binding dengue virion,eng,HealthandWellness,2023
Food Qual. Preference,cannabis-infused food: uncovering effective condition achieving well-being perception choice behavior among young adult consumer,eng,HealthandWellness,2023
Food Qual. Preference,cannabis-infused food: uncovering effective condition achieving well-being perception choice behavior among young adult consumer,eng,FoodScience,2023
Food Qual. Preference,cannabis-infused food: uncovering effective condition achieving well-being perception choice behavior among young adult consumer,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Food Qual. Preference,cannabis-infused food: uncovering effective condition achieving well-being perception choice behavior among young adult consumer,eng,AgricultureandFoodScience,2023
Med. Mycol. Case Rep.,intractable ascites female receiving hemodialysis,eng,MedicalResearch,2023
Med. Mycol. Case Rep.,intractable ascites female receiving hemodialysis,eng,HealthandWellness,2023
Med. Mycol. Case Rep.,intractable ascites female receiving hemodialysis,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Sustain. Resil. Infra.,public response appearance ecological urban park design: battle ‘picturesque’ ‘messiness’,eng,EnvironmentalScience,2023
Sustain. Resil. Infra.,public response appearance ecological urban park design: battle ‘picturesque’ ‘messiness’,eng,EcologyandConservation,2023
Sustain. Resil. Infra.,public response appearance ecological urban park design: battle ‘picturesque’ ‘messiness’,eng,EnvironmentalPolicyandGovernance,2023
Sustain. Resil. Infra.,public response appearance ecological urban park design: battle ‘picturesque’ ‘messiness’,eng,RenewableEnergy,2023
Agric. Nat. Resour.,"brain structure ultrastructure gonadotropic cell female grunting toadfish, allenbatrachus grunniens (linnaeus 1758)",eng,"Biotechnology,BioengineeringandLifeSciences",2023
Agric. Nat. Resour.,"brain structure ultrastructure gonadotropic cell female grunting toadfish, allenbatrachus grunniens (linnaeus 1758)",eng,HealthandWellness,2023
Agric. Nat. Resour.,"brain structure ultrastructure gonadotropic cell female grunting toadfish, allenbatrachus grunniens (linnaeus 1758)",eng,AgricultureandFoodScience,2023
J. Clin. Gastroenterol.,electrocautery-enhanced lumen-apposing metal stent management symptomatic pancreatic fluid collections: result multicenter prospective pivotal trial,eng,MedicalResearch,2023
J. Clin. Gastroenterol.,electrocautery-enhanced lumen-apposing metal stent management symptomatic pancreatic fluid collections: result multicenter prospective pivotal trial,eng,HealthandWellness,2023
Clin. Pharmacol. Adv. Appl.,recommendation gentamicin dose based different pharmacokinetic/pharmacodynamic target intensive care adult patients: redefining approach,eng,MedicalResearch,2023
Clin. Pharmacol. Adv. Appl.,recommendation gentamicin dose based different pharmacokinetic/pharmacodynamic target intensive care adult patients: redefining approach,eng,HealthandWellness,2023
Polym.,insight molecular weight hydrophobic starch laurate-based adhesive paper,eng,MaterialsScience,2023
Polym.,insight molecular weight hydrophobic starch laurate-based adhesive paper,eng,ChemicalEngineering,2023
Polym.,insight molecular weight hydrophobic starch laurate-based adhesive paper,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Polym.,insight molecular weight hydrophobic starch laurate-based adhesive paper,eng,RenewableEnergy,2023
Polym.,insight molecular weight hydrophobic starch laurate-based adhesive paper,eng,EnvironmentalScience,2023
Mater Lett,photo-assisted charging supercapacitors biobr via exposed [1 1 0] facet using ph-dependent control precipitation method,eng,MaterialsScience,2023
Mater Lett,photo-assisted charging supercapacitors biobr via exposed [1 1 0] facet using ph-dependent control precipitation method,eng,RenewableEnergy,2023
Mater Lett,photo-assisted charging supercapacitors biobr via exposed [1 1 0] facet using ph-dependent control precipitation method,eng,ChemicalEngineering,2023
Mater Lett,photo-assisted charging supercapacitors biobr via exposed [1 1 0] facet using ph-dependent control precipitation method,eng,Nanotechnology,2023
"Sens Actuators, B Chem",paper-based electrochemical sensor simultaneous detection salivary δ⁹-tetrahydrocannabinol thiocyanate differentiate illegal cannabis smoker,eng,MedicalResearch,2023
"Sens Actuators, B Chem",paper-based electrochemical sensor simultaneous detection salivary δ⁹-tetrahydrocannabinol thiocyanate differentiate illegal cannabis smoker,eng,"Biotechnology,BioengineeringandLifeSciences",2023
"Sens Actuators, B Chem",paper-based electrochemical sensor simultaneous detection salivary δ⁹-tetrahydrocannabinol thiocyanate differentiate illegal cannabis smoker,eng,ComputationalTechnologies,2023
Biomed. Pharmacother.,discovery chalcone derivative anti-fibrotic agent targeting transforming growth factor-β1 signaling: potential therapy renal fibrosis,eng,MedicalResearch,2023
Biomed. Pharmacother.,discovery chalcone derivative anti-fibrotic agent targeting transforming growth factor-β1 signaling: potential therapy renal fibrosis,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Biomed. Pharmacother.,discovery chalcone derivative anti-fibrotic agent targeting transforming growth factor-β1 signaling: potential therapy renal fibrosis,eng,HealthandWellness,2023
Translational Vis. Sci. Technol.,optical coherence tomography angiography biomarkers thai patient diabetic nephropathy: diabetic eye kidney disease (dek-d) study,eng,MedicalResearch,2023
Translational Vis. Sci. Technol.,optical coherence tomography angiography biomarkers thai patient diabetic nephropathy: diabetic eye kidney disease (dek-d) study,eng,HealthandWellness,2023
