sourcetitle-abbrev,citation_title,language,category,year
Dementia Neuropsychologia,reliability neurobehavioral test thai adult populationa confiabilidade do testis neurocomportamentais em uma população adulta tailandesa,por,HealthandWellness,2022
Front. Earth Sci.,relative tectonic activity assessment northern sumatran fault using geomorphic index,eng,Physics,2022
Front. Earth Sci.,relative tectonic activity assessment northern sumatran fault using geomorphic index,eng,EnvironmentalScience,2022
Front. Earth Sci.,relative tectonic activity assessment northern sumatran fault using geomorphic index,eng,EcologyandConservation,2022
Agric. Nat. Resour.,effect packaging system dried shrimp quality storage stability visualized using pattern recognition,eng,FoodScience,2022
Agric. Nat. Resour.,effect packaging system dried shrimp quality storage stability visualized using pattern recognition,eng,AgricultureandFoodScience,2022
Agric. Nat. Resour.,effect packaging system dried shrimp quality storage stability visualized using pattern recognition,eng,"Biotechnology,BioengineeringandLifeSciences",2022
Appl. Sci.,reinforcement learning based data caching wireless network,eng,ComputationalTechnologies,2022
Appl. Sci.,reinforcement learning based data caching wireless network,eng,HealthandWellness,2022
Appl. Sci.,reinforcement learning based data caching wireless network,eng,EnvironmentalPolicyandGovernance,2022
Mater. Today Proc.,catalytic hydrotreating palm oil bio-jet fuel production ni supported mesoporous zeolite,eng,ChemicalEngineering,2022
Mater. Today Proc.,catalytic hydrotreating palm oil bio-jet fuel production ni supported mesoporous zeolite,eng,RenewableEnergy,2022
Mater. Today Proc.,catalytic hydrotreating palm oil bio-jet fuel production ni supported mesoporous zeolite,eng,MaterialsScience,2022
Mater. Today Proc.,catalytic hydrotreating palm oil bio-jet fuel production ni supported mesoporous zeolite,eng,"Biotechnology,BioengineeringandLifeSciences",2022
Mater. Today Proc.,catalytic hydrotreating palm oil bio-jet fuel production ni supported mesoporous zeolite,eng,AgricultureandFoodScience,2022
Eur J Mech A Solids,spatial arbitrarily curved microbeams modified couple stress theory: formulation equation motion,eng,Physics,2022
Eur J Mech A Solids,spatial arbitrarily curved microbeams modified couple stress theory: formulation equation motion,eng,MaterialsScience,2022
Eur J Mech A Solids,spatial arbitrarily curved microbeams modified couple stress theory: formulation equation motion,eng,ComputationalTechnologies,2022
Sci. Hortic.,exogenous trehalose alleviates chilling injury ‘kim ju’ guava modulating soluble sugar energy metabolism,eng,AgricultureandFoodScience,2022
Sci. Hortic.,exogenous trehalose alleviates chilling injury ‘kim ju’ guava modulating soluble sugar energy metabolism,eng,"Biotechnology,BioengineeringandLifeSciences",2022
Sci. Hortic.,exogenous trehalose alleviates chilling injury ‘kim ju’ guava modulating soluble sugar energy metabolism,eng,HealthandWellness,2022
Int. J. Process Manage. Benchmarking,hybrid fuzzy model rubric score collaboration factor assessment: negative knowledge approach petrochemical industry,eng,EnvironmentalScience,2022
Int. J. Process Manage. Benchmarking,hybrid fuzzy model rubric score collaboration factor assessment: negative knowledge approach petrochemical industry,eng,ComputationalTechnologies,2022
Int. J. Process Manage. Benchmarking,hybrid fuzzy model rubric score collaboration factor assessment: negative knowledge approach petrochemical industry,eng,ChemicalEngineering,2022
Int. J. Process Manage. Benchmarking,hybrid fuzzy model rubric score collaboration factor assessment: negative knowledge approach petrochemical industry,eng,EcologyandConservation,2022
J. Metals Mater. Minerals,"erratum: search near-room-temperature superconducting critical temperature metal superhydrides high pressure: review, (journal metals, material minerals, (2020), 30(20, (31–41), (10.55713/jmmm.v30i2.858))",,Physics,2022
J. Metals Mater. Minerals,"erratum: search near-room-temperature superconducting critical temperature metal superhydrides high pressure: review, (journal metals, material minerals, (2020), 30(20, (31–41), (10.55713/jmmm.v30i2.858))",,Nanotechnology,2022
ACS Appl. Ener. Mat.,asymmetric porous highly hydrophilic sulfonated cellulose/biomembrane functioning separator lithium-ion battery,eng,MaterialsScience,2022
ACS Appl. Ener. Mat.,asymmetric porous highly hydrophilic sulfonated cellulose/biomembrane functioning separator lithium-ion battery,eng,ChemicalEngineering,2022
ACS Appl. Ener. Mat.,asymmetric porous highly hydrophilic sulfonated cellulose/biomembrane functioning separator lithium-ion battery,eng,RenewableEnergy,2022
ACS Appl. Ener. Mat.,asymmetric porous highly hydrophilic sulfonated cellulose/biomembrane functioning separator lithium-ion battery,eng,Nanotechnology,2022
Waste Manage.,design area-based prioritization biogas production organic municipal solid waste? evidence thailand,eng,RenewableEnergy,2022
Waste Manage.,design area-based prioritization biogas production organic municipal solid waste? evidence thailand,eng,EnvironmentalScience,2022
Waste Manage.,design area-based prioritization biogas production organic municipal solid waste? evidence thailand,eng,ChemicalEngineering,2022
Waste Manage.,design area-based prioritization biogas production organic municipal solid waste? evidence thailand,eng,AgricultureandFoodScience,2022
Waste Manage.,design area-based prioritization biogas production organic municipal solid waste? evidence thailand,eng,EnvironmentalPolicyandGovernance,2022
J. Chromatogr. Open,splitter-based non-cryogenic artificial trapping (snat): novel modulation mechanism comprehensive two dimensional gas chromatography,eng,ChemicalEngineering,2022
J. Chromatogr. Open,splitter-based non-cryogenic artificial trapping (snat): novel modulation mechanism comprehensive two dimensional gas chromatography,eng,MaterialsScience,2022
J. Chromatogr. Open,splitter-based non-cryogenic artificial trapping (snat): novel modulation mechanism comprehensive two dimensional gas chromatography,eng,EnvironmentalScience,2022
J. Chromatogr. Open,splitter-based non-cryogenic artificial trapping (snat): novel modulation mechanism comprehensive two dimensional gas chromatography,eng,RenewableEnergy,2022
Mar. Pollut. Bull.,influence seasonal variation distribution characteristic microplastics surface water inner gulf thailand,eng,EnvironmentalScience,2022
Mar. Pollut. Bull.,influence seasonal variation distribution characteristic microplastics surface water inner gulf thailand,eng,EnvironmentalPolicyandGovernance,2022
Mar. Pollut. Bull.,influence seasonal variation distribution characteristic microplastics surface water inner gulf thailand,eng,EcologyandConservation,2022
Commun Stat Theory Methods,convergence trinomial formula european option pricing,eng,ComputationalTechnologies,2022
Commun Stat Theory Methods,convergence trinomial formula european option pricing,eng,Physics,2022
Comput. Intell. Neurosci.,ai-assisted tuberculosis detection classification chest x-ray using deep learning normalization-free network model,eng,MedicalResearch,2022
Comput. Intell. Neurosci.,ai-assisted tuberculosis detection classification chest x-ray using deep learning normalization-free network model,eng,ComputationalTechnologies,2022
Comput. Intell. Neurosci.,ai-assisted tuberculosis detection classification chest x-ray using deep learning normalization-free network model,eng,"Biotechnology,BioengineeringandLifeSciences",2022
PLoS ONE,identification repurposing therapeutic toward sars-cov-2 main protease virtual screening,eng,MedicalResearch,2022
PLoS ONE,identification repurposing therapeutic toward sars-cov-2 main protease virtual screening,eng,"Biotechnology,BioengineeringandLifeSciences",2022
PLoS ONE,identification repurposing therapeutic toward sars-cov-2 main protease virtual screening,eng,HealthandWellness,2022
Lupus Sci. Med.,immunogenicity third fourth bnt162b2 mrna covid-19 booster factor associated immune response patient sle rheumatoid arthritis,eng,MedicalResearch,2022
Lupus Sci. Med.,immunogenicity third fourth bnt162b2 mrna covid-19 booster factor associated immune response patient sle rheumatoid arthritis,eng,HealthandWellness,2022
Lupus Sci. Med.,immunogenicity third fourth bnt162b2 mrna covid-19 booster factor associated immune response patient sle rheumatoid arthritis,eng,"Biotechnology,BioengineeringandLifeSciences",2022
Nat. Prod. Res.,two new phenolic compound vietnamese lichen parmotrema tinctorum,eng,ChemicalEngineering,2022
Nat. Prod. Res.,two new phenolic compound vietnamese lichen parmotrema tinctorum,eng,"Biotechnology,BioengineeringandLifeSciences",2022
Nat. Prod. Res.,two new phenolic compound vietnamese lichen parmotrema tinctorum,eng,HealthandWellness,2022
Nat. Prod. Res.,two new phenolic compound vietnamese lichen parmotrema tinctorum,eng,MaterialsScience,2022
HIV AIDS Rev.,engage-a3 model: communication risk involve myanmar worker aid prevention,eng,MedicalResearch,2022
HIV AIDS Rev.,engage-a3 model: communication risk involve myanmar worker aid prevention,eng,HealthandWellness,2022
HIV AIDS Rev.,engage-a3 model: communication risk involve myanmar worker aid prevention,eng,EducationandSocialSciences,2022
Front. Plant Sci.,calcium mediated cold acclimation plants: underlying signaling molecular mechanism,eng,AgricultureandFoodScience,2022
Front. Plant Sci.,calcium mediated cold acclimation plants: underlying signaling molecular mechanism,eng,"Biotechnology,BioengineeringandLifeSciences",2022
Front. Plant Sci.,calcium mediated cold acclimation plants: underlying signaling molecular mechanism,eng,EcologyandConservation,2022
PLoS ONE,simplified method evaluating swallowing ability estimating malnutrition risk: pilot study older adult,eng,MedicalResearch,2022
PLoS ONE,simplified method evaluating swallowing ability estimating malnutrition risk: pilot study older adult,eng,HealthandWellness,2022
PLoS ONE,simplified method evaluating swallowing ability estimating malnutrition risk: pilot study older adult,eng,"Biotechnology,BioengineeringandLifeSciences",2022
Measurement. Sens.,extraction-free technique sensitive detection petroleum marker paper-based platform,eng,ChemicalEngineering,2022
Measurement. Sens.,extraction-free technique sensitive detection petroleum marker paper-based platform,eng,EnvironmentalScience,2022
Measurement. Sens.,extraction-free technique sensitive detection petroleum marker paper-based platform,eng,EnvironmentalPolicyandGovernance,2022
Measurement. Sens.,extraction-free technique sensitive detection petroleum marker paper-based platform,eng,MaterialsScience,2022
Anal. Methods,reactive argon-plasma activation screen-printed carbon electrode highly selective dopamine determination,eng,MaterialsScience,2022
Anal. Methods,reactive argon-plasma activation screen-printed carbon electrode highly selective dopamine determination,eng,ChemicalEngineering,2022
Anal. Methods,reactive argon-plasma activation screen-printed carbon electrode highly selective dopamine determination,eng,"Biotechnology,BioengineeringandLifeSciences",2022
Mater Chem Phys,systematic investigation brightener’ effect alkaline non-cyanide zinc electroplating using hplc molecular modeling,eng,ChemicalEngineering,2022
Mater Chem Phys,systematic investigation brightener’ effect alkaline non-cyanide zinc electroplating using hplc molecular modeling,eng,MaterialsScience,2022
Mater Chem Phys,systematic investigation brightener’ effect alkaline non-cyanide zinc electroplating using hplc molecular modeling,eng,ComputationalTechnologies,2022
Comp. Immunol. Microbiol. Infect. Dis.,emergence canine parvovirus type 2c (cpv-2c) asian origin domestic dog myanmar,eng,MedicalResearch,2022
Comp. Immunol. Microbiol. Infect. Dis.,emergence canine parvovirus type 2c (cpv-2c) asian origin domestic dog myanmar,eng,"Biotechnology,BioengineeringandLifeSciences",2022
Comp. Immunol. Microbiol. Infect. Dis.,emergence canine parvovirus type 2c (cpv-2c) asian origin domestic dog myanmar,eng,HealthandWellness,2022
Prog. Nucl. Energy,application neutron computed tomography thermal-hydraulics research,eng,Physics,2022
Prog. Nucl. Energy,application neutron computed tomography thermal-hydraulics research,eng,ComputationalTechnologies,2022
Prog. Nucl. Energy,application neutron computed tomography thermal-hydraulics research,eng,MaterialsScience,2022
Prog. Nucl. Energy,application neutron computed tomography thermal-hydraulics research,eng,ChemicalEngineering,2022
Prog. Nucl. Energy,application neutron computed tomography thermal-hydraulics research,eng,RenewableEnergy,2022
J. Matern.-Fetal Neonatal Med.,prediction preeclampsia using first trimester placental protein 13 uterine artery doppler,eng,MedicalResearch,2022
J. Matern.-Fetal Neonatal Med.,prediction preeclampsia using first trimester placental protein 13 uterine artery doppler,eng,HealthandWellness,2022
Front. Microbiol.,enhancing epitope pedv spike protein,eng,MedicalResearch,2022
Front. Microbiol.,enhancing epitope pedv spike protein,eng,"Biotechnology,BioengineeringandLifeSciences",2022
PLoS ONE,efficacy wang nam yen herbal tea human milk production: randomized controlled trial,eng,MedicalResearch,2022
PLoS ONE,efficacy wang nam yen herbal tea human milk production: randomized controlled trial,eng,HealthandWellness,2022
PLoS ONE,efficacy wang nam yen herbal tea human milk production: randomized controlled trial,eng,"Biotechnology,BioengineeringandLifeSciences",2022
Nakhara J. Environ. Des. Plann.,"far people walk lunchtime: comparing actual perceived walking distance central business district bangkok, thailand",eng,EducationandSocialSciences,2022
Nakhara J. Environ. Des. Plann.,"far people walk lunchtime: comparing actual perceived walking distance central business district bangkok, thailand",eng,HealthandWellness,2022
Belitung Nurs. J.,sexual knowledge based islamic value sexual risk behavior hiv/stis among thai muslim army conscripts: cross-sectional study,eng,MedicalResearch,2022
Belitung Nurs. J.,sexual knowledge based islamic value sexual risk behavior hiv/stis among thai muslim army conscripts: cross-sectional study,eng,HealthandWellness,2022
Belitung Nurs. J.,sexual knowledge based islamic value sexual risk behavior hiv/stis among thai muslim army conscripts: cross-sectional study,eng,EducationandSocialSciences,2022
ZooKeys,"three new specie spider genus liphistius (araneae, mesothelae, liphistiidae) thailand",eng,EcologyandConservation,2022
ZooKeys,"three new specie spider genus liphistius (araneae, mesothelae, liphistiidae) thailand",eng,EducationandSocialSciences,2022
Heart Rhythm,mechanism effect sodium channel blockade arrhythmogenic substrate brugada syndrome,eng,MedicalResearch,2022
Heart Rhythm,mechanism effect sodium channel blockade arrhythmogenic substrate brugada syndrome,eng,HealthandWellness,2022
IEEE Access,novel multi-objective optimization based evolutionary algorithm optimize service internet everything,eng,ComputationalTechnologies,2022
IEEE Access,novel multi-objective optimization based evolutionary algorithm optimize service internet everything,eng,RenewableEnergy,2022
J. Phys. Chem. C,high-pressure structural transformation pathway electronic property aggate2: ab initio evolutionary structural searching,eng,MaterialsScience,2022
J. Phys. Chem. C,high-pressure structural transformation pathway electronic property aggate2: ab initio evolutionary structural searching,eng,Physics,2022
J. Phys. Chem. C,high-pressure structural transformation pathway electronic property aggate2: ab initio evolutionary structural searching,eng,RenewableEnergy,2022
J. Phys. Chem. C,high-pressure structural transformation pathway electronic property aggate2: ab initio evolutionary structural searching,eng,ChemicalEngineering,2022
Int J Hydrogen Energy,synthesis nio/mgo/zro2 catalyst syngas production partial oxidation dry reforming biogas,eng,ChemicalEngineering,2022
Int J Hydrogen Energy,synthesis nio/mgo/zro2 catalyst syngas production partial oxidation dry reforming biogas,eng,RenewableEnergy,2022
Int J Hydrogen Energy,synthesis nio/mgo/zro2 catalyst syngas production partial oxidation dry reforming biogas,eng,"Biotechnology,BioengineeringandLifeSciences",2022
PeerJ,self-rated oral health among elderly patient attending university dental hospital thailand: telephone-based cross-sectional survey study,eng,MedicalResearch,2022
PeerJ,self-rated oral health among elderly patient attending university dental hospital thailand: telephone-based cross-sectional survey study,eng,HealthandWellness,2022
J. Asia-Pac. Biodivers.,"description himalayan newt tylototriton verrucosus (urodela: salamandridae) northern thailand phylogenetic relationships, distribution, conservation status",eng,EcologyandConservation,2022
J. Asia-Pac. Biodivers.,"description himalayan newt tylototriton verrucosus (urodela: salamandridae) northern thailand phylogenetic relationships, distribution, conservation status",eng,EnvironmentalScience,2022
Risk Manage. Healthc. Policy,"determinant health-related quality life among community-dwelling thai older adult chiang mai, northern thailand",eng,HealthandWellness,2022
Risk Manage. Healthc. Policy,"determinant health-related quality life among community-dwelling thai older adult chiang mai, northern thailand",eng,MedicalResearch,2022
Risk Manage. Healthc. Policy,"determinant health-related quality life among community-dwelling thai older adult chiang mai, northern thailand",eng,EducationandSocialSciences,2022
J. Med. Virol.,safety immunogenicity inactivated covid-19 vaccine health care worker,eng,MedicalResearch,2022
J. Med. Virol.,safety immunogenicity inactivated covid-19 vaccine health care worker,eng,HealthandWellness,2022
J. Med. Virol.,safety immunogenicity inactivated covid-19 vaccine health care worker,eng,"Biotechnology,BioengineeringandLifeSciences",2022
J. Adv. Inf. Technol.,effective crude oil trading technique using long short-term memory convolution neural network,eng,ComputationalTechnologies,2022
J. Adv. Inf. Technol.,effective crude oil trading technique using long short-term memory convolution neural network,eng,RenewableEnergy,2022
J. Adv. Inf. Technol.,effective crude oil trading technique using long short-term memory convolution neural network,eng,EnvironmentalPolicyandGovernance,2022
Vet. World,phenotypic molecular characterization β-lactamase plasmid-mediated quinolone resistance gene klebsiella oxytoca isolated slaughtered pig thailand,eng,MedicalResearch,2022
Vet. World,phenotypic molecular characterization β-lactamase plasmid-mediated quinolone resistance gene klebsiella oxytoca isolated slaughtered pig thailand,eng,"Biotechnology,BioengineeringandLifeSciences",2022
Vet. World,phenotypic molecular characterization β-lactamase plasmid-mediated quinolone resistance gene klebsiella oxytoca isolated slaughtered pig thailand,eng,AgricultureandFoodScience,2022
Vet. World,phenotypic molecular characterization β-lactamase plasmid-mediated quinolone resistance gene klebsiella oxytoca isolated slaughtered pig thailand,eng,HealthandWellness,2022
Ment. Health Rev. J.,informal female worker better? determinant job stress physical symptom risk-taking mental health stigma: convergent-parallel approach,eng,EducationandSocialSciences,2022
Ment. Health Rev. J.,informal female worker better? determinant job stress physical symptom risk-taking mental health stigma: convergent-parallel approach,eng,HealthandWellness,2022
Nutrients,mulberry-derived 1-deoxynojirimycin prevents type 2 diabetes mellitus progression via modulation retinol-binding protein 4 haptoglobin,eng,MedicalResearch,2022
Nutrients,mulberry-derived 1-deoxynojirimycin prevents type 2 diabetes mellitus progression via modulation retinol-binding protein 4 haptoglobin,eng,HealthandWellness,2022
Nutrients,mulberry-derived 1-deoxynojirimycin prevents type 2 diabetes mellitus progression via modulation retinol-binding protein 4 haptoglobin,eng,"Biotechnology,BioengineeringandLifeSciences",2022
J. Med. Case Rep.,concomitant myocarditis painless thyroiditis astrazeneca coronavirus disease 2019 vaccination: case report,eng,MedicalResearch,2022
J. Med. Case Rep.,concomitant myocarditis painless thyroiditis astrazeneca coronavirus disease 2019 vaccination: case report,eng,HealthandWellness,2022
LEARN J: Lang. Edu. Acq. Res. Net.,"corpus-based investigation english synonyms: disadvantage, downside, drawback",eng,EducationandSocialSciences,2022
Eng. J.,effect sio2 addition pack aluminizing mixture phase evolution si-modified intermetallic layer in800ht alloy,eng,MaterialsScience,2022
Eng. J.,effect sio2 addition pack aluminizing mixture phase evolution si-modified intermetallic layer in800ht alloy,eng,ChemicalEngineering,2022
Eng. J.,effect sio2 addition pack aluminizing mixture phase evolution si-modified intermetallic layer in800ht alloy,eng,MedicalResearch,2022
J. Pharm. Sci.,hyaluronic acid graphene oxide-incorporated hyaluronic acid hydrogel electrically stimulated release anticancer tamoxifen citrate,eng,MedicalResearch,2022
J. Pharm. Sci.,hyaluronic acid graphene oxide-incorporated hyaluronic acid hydrogel electrically stimulated release anticancer tamoxifen citrate,eng,ChemicalEngineering,2022
J. Pharm. Sci.,hyaluronic acid graphene oxide-incorporated hyaluronic acid hydrogel electrically stimulated release anticancer tamoxifen citrate,eng,"Biotechnology,BioengineeringandLifeSciences",2022
J. Pharm. Sci.,hyaluronic acid graphene oxide-incorporated hyaluronic acid hydrogel electrically stimulated release anticancer tamoxifen citrate,eng,ComputationalTechnologies,2022
"Biodiesel Production: Feedstocks, Catalysts, and Technologies",mainstream strategy biodiesel production,eng,RenewableEnergy,2022
"Biodiesel Production: Feedstocks, Catalysts, and Technologies",mainstream strategy biodiesel production,eng,ChemicalEngineering,2022
"Biodiesel Production: Feedstocks, Catalysts, and Technologies",mainstream strategy biodiesel production,eng,"Biotechnology,BioengineeringandLifeSciences",2022
"Biodiesel Production: Feedstocks, Catalysts, and Technologies",mainstream strategy biodiesel production,eng,MaterialsScience,2022
"Biodiesel Production: Feedstocks, Catalysts, and Technologies",mainstream strategy biodiesel production,eng,EnvironmentalScience,2022
Psychiatry Res.,effectiveness mindfulness – based therapy counseling program (mbtc) relapse methamphetamine dependence substance dependency treatment center,eng,MedicalResearch,2022
Psychiatry Res.,effectiveness mindfulness – based therapy counseling program (mbtc) relapse methamphetamine dependence substance dependency treatment center,eng,HealthandWellness,2022
Crop Pasture Sci.,sustainable solution arsenic accumulation rice grown south south-east asia,eng,EnvironmentalScience,2022
Crop Pasture Sci.,sustainable solution arsenic accumulation rice grown south south-east asia,eng,AgricultureandFoodScience,2022
Crop Pasture Sci.,sustainable solution arsenic accumulation rice grown south south-east asia,eng,"Biotechnology,BioengineeringandLifeSciences",2022
Crop Pasture Sci.,sustainable solution arsenic accumulation rice grown south south-east asia,eng,HealthandWellness,2022
Crop Pasture Sci.,sustainable solution arsenic accumulation rice grown south south-east asia,eng,EnvironmentalPolicyandGovernance,2022
Constr Build Mater,effect pressing parameter dimensional stability bonding performance thermally compressed coconut wood,eng,MaterialsScience,2022
Constr Build Mater,effect pressing parameter dimensional stability bonding performance thermally compressed coconut wood,eng,ChemicalEngineering,2022
Constr Build Mater,effect pressing parameter dimensional stability bonding performance thermally compressed coconut wood,eng,HealthandWellness,2022
Ticks Tick-borne Dis.,molecular detection characterization tick-borne parasite goat tick thailand,eng,"Biotechnology,BioengineeringandLifeSciences",2022
Ticks Tick-borne Dis.,molecular detection characterization tick-borne parasite goat tick thailand,eng,AgricultureandFoodScience,2022
Ticks Tick-borne Dis.,molecular detection characterization tick-borne parasite goat tick thailand,eng,HealthandWellness,2022
Front. Surg.,global research hotspot trend field spine surgery covid-19 pandemic: bibliometric visual analysis,eng,MedicalResearch,2022
Front. Surg.,global research hotspot trend field spine surgery covid-19 pandemic: bibliometric visual analysis,eng,HealthandWellness,2022
Front. Surg.,global research hotspot trend field spine surgery covid-19 pandemic: bibliometric visual analysis,eng,EducationandSocialSciences,2022
Heart Rhythm O2,sex difference outcome catheter ablation ventricular tachycardia patient structural heart disease: real-world systematic review meta-analysis,eng,MedicalResearch,2022
Heart Rhythm O2,sex difference outcome catheter ablation ventricular tachycardia patient structural heart disease: real-world systematic review meta-analysis,eng,HealthandWellness,2022
Proc. Sci.,ultra-high-energy source mgro j1908+06,eng,Physics,2022
Molecules,three new dihydrophenanthrene derivative cymbidium ensifolium cytotoxicity cancer cell,eng,MedicalResearch,2022
Molecules,three new dihydrophenanthrene derivative cymbidium ensifolium cytotoxicity cancer cell,eng,"Biotechnology,BioengineeringandLifeSciences",2022
BMC Oral Health,efficacy chitosan paste intracanal medication enterococcus faecalis candida albicans biofilm compared calcium hydroxide vitro root canal infection model,eng,MedicalResearch,2022
BMC Oral Health,efficacy chitosan paste intracanal medication enterococcus faecalis candida albicans biofilm compared calcium hydroxide vitro root canal infection model,eng,"Biotechnology,BioengineeringandLifeSciences",2022
Zootaxa,ontogeny morphological diversity immature mite (part vi) (title page),eng,EnvironmentalScience,2022
Zootaxa,ontogeny morphological diversity immature mite (part vi) (title page),eng,EcologyandConservation,2022
J. Sustain. Min.,influence admixture performance soundless chemical demolition agent implication utilization,eng,ChemicalEngineering,2022
J. Sustain. Min.,influence admixture performance soundless chemical demolition agent implication utilization,eng,MaterialsScience,2022
J. Sustain. Min.,influence admixture performance soundless chemical demolition agent implication utilization,eng,EnvironmentalScience,2022
A-Z of Biorefinery: A Compr. View,preface,eng,EducationandSocialSciences,2022
JAMA Neurol.,six action step address global disparity parkinson disease: world health organization priority,eng,MedicalResearch,2022
JAMA Neurol.,six action step address global disparity parkinson disease: world health organization priority,eng,HealthandWellness,2022
JAMA Neurol.,six action step address global disparity parkinson disease: world health organization priority,eng,EnvironmentalPolicyandGovernance,2022
Interdiscip. Neurosurg. Adv. Tech. Case Manage.,predictive parameter successful indirect decompression lateral lumbar interbody fusion (llif) surgery,eng,MedicalResearch,2022
Interdiscip. Neurosurg. Adv. Tech. Case Manage.,predictive parameter successful indirect decompression lateral lumbar interbody fusion (llif) surgery,eng,HealthandWellness,2022
"Proc. - Asia Symp. Signal Process., ASSP",liver tumor segmentation selective internal radiation therapy 99mtc-maa spect/ct image using manet histogram adjustment,eng,MedicalResearch,2022
"Proc. - Asia Symp. Signal Process., ASSP",liver tumor segmentation selective internal radiation therapy 99mtc-maa spect/ct image using manet histogram adjustment,eng,ComputationalTechnologies,2022
"Proc. - Asia Symp. Signal Process., ASSP",liver tumor segmentation selective internal radiation therapy 99mtc-maa spect/ct image using manet histogram adjustment,eng,"Biotechnology,BioengineeringandLifeSciences",2022
J. Mater. Res. Technol.,hardness tribological property electrodeposited ni-p multilayer coating fabricated stirring time-controlled technique,eng,MaterialsScience,2022
J. Mater. Res. Technol.,hardness tribological property electrodeposited ni-p multilayer coating fabricated stirring time-controlled technique,eng,ChemicalEngineering,2022
J. Mater. Res. Technol.,hardness tribological property electrodeposited ni-p multilayer coating fabricated stirring time-controlled technique,eng,Physics,2022
Pediatr. Surg. Int.,comparison surgical site infection child stoma reversal purse-string linear closure,eng,MedicalResearch,2022
Pediatr. Surg. Int.,comparison surgical site infection child stoma reversal purse-string linear closure,eng,HealthandWellness,2022
PLoS ONE,modeling spread covid-19 consequence undocumented immigration toward reduction daily hospitalization: case report thailand,eng,HealthandWellness,2022
PLoS ONE,modeling spread covid-19 consequence undocumented immigration toward reduction daily hospitalization: case report thailand,eng,EnvironmentalPolicyandGovernance,2022
PLoS ONE,modeling spread covid-19 consequence undocumented immigration toward reduction daily hospitalization: case report thailand,eng,EducationandSocialSciences,2022
Talanta,"conductive electrospun composite fiber based solid-state polymerized poly(3,4-ethylenedioxythiophene) simultaneous electrochemical detection metal ion",eng,MaterialsScience,2022
Talanta,"conductive electrospun composite fiber based solid-state polymerized poly(3,4-ethylenedioxythiophene) simultaneous electrochemical detection metal ion",eng,ChemicalEngineering,2022
Talanta,"conductive electrospun composite fiber based solid-state polymerized poly(3,4-ethylenedioxythiophene) simultaneous electrochemical detection metal ion",eng,Nanotechnology,2022
Talanta,"conductive electrospun composite fiber based solid-state polymerized poly(3,4-ethylenedioxythiophene) simultaneous electrochemical detection metal ion",eng,EnvironmentalScience,2022
Int. J. Syst. Evol. Microbiol.,"streptomyces acidipaludis sp. nov., actinobacterium isolated peat swamp forest soil",eng,"Biotechnology,BioengineeringandLifeSciences",2022
Int. J. Syst. Evol. Microbiol.,"streptomyces acidipaludis sp. nov., actinobacterium isolated peat swamp forest soil",eng,EnvironmentalScience,2022
Int. J. Syst. Evol. Microbiol.,"streptomyces acidipaludis sp. nov., actinobacterium isolated peat swamp forest soil",eng,EcologyandConservation,2022
Fuel,fine-tuned fabrication parameter cao catalyst pellet transesterification palm oil biodiesel,eng,RenewableEnergy,2022
Fuel,fine-tuned fabrication parameter cao catalyst pellet transesterification palm oil biodiesel,eng,ChemicalEngineering,2022
Fuel,fine-tuned fabrication parameter cao catalyst pellet transesterification palm oil biodiesel,eng,"Biotechnology,BioengineeringandLifeSciences",2022
Fuel,fine-tuned fabrication parameter cao catalyst pellet transesterification palm oil biodiesel,eng,AgricultureandFoodScience,2022
Epigenomics,human rna-directed dna methylation methylates high-mobility group box 1 protein-produced dna gap,eng,MedicalResearch,2022
Epigenomics,human rna-directed dna methylation methylates high-mobility group box 1 protein-produced dna gap,eng,"Biotechnology,BioengineeringandLifeSciences",2022
Transfusion,hemolytic disease fetus newborn caused anti-sd antibody gp.mur/mur thai mother review prevalence sd thai blood donor,eng,MedicalResearch,2022
Transfusion,hemolytic disease fetus newborn caused anti-sd antibody gp.mur/mur thai mother review prevalence sd thai blood donor,eng,"Biotechnology,BioengineeringandLifeSciences",2022
Transfusion,hemolytic disease fetus newborn caused anti-sd antibody gp.mur/mur thai mother review prevalence sd thai blood donor,eng,HealthandWellness,2022
Am. J. Hypertens.,primary aldosteronism: state-of-the-art review,eng,MedicalResearch,2022
Am. J. Hypertens.,primary aldosteronism: state-of-the-art review,eng,HealthandWellness,2022
Am. J. Hypertens.,primary aldosteronism: state-of-the-art review,eng,EducationandSocialSciences,2022
"Proc. - Res., Invent., Innov. Congr. Innov. Electr. Electron., RI2C",active pre-equalizer broadband optical wireless communication integrated rf amplifier,eng,ComputationalTechnologies,2022
"Proc. - Res., Invent., Innov. Congr. Innov. Electr. Electron., RI2C",active pre-equalizer broadband optical wireless communication integrated rf amplifier,eng,Physics,2022
Global Spine J.,trajectory lumbar translaminar facet screw navigation: cadaveric study,eng,MedicalResearch,2022
Global Spine J.,trajectory lumbar translaminar facet screw navigation: cadaveric study,eng,"Biotechnology,BioengineeringandLifeSciences",2022
Vaccine,pertussis asia: recent country-specific data recommendation,eng,MedicalResearch,2022
Vaccine,pertussis asia: recent country-specific data recommendation,eng,HealthandWellness,2022
Vaccine,pertussis asia: recent country-specific data recommendation,eng,EnvironmentalPolicyandGovernance,2022
Rhinology,allergen-specific immunotherapy local allergic rhinitis: systematic review meta-analysis*,eng,MedicalResearch,2022
